id	hash	cluster
7562	13040780631502277789	-1
7564	17016597992926621110	-1
7565	6223726636868494804	-1
7566	10634295261933648859	-1
7568	17964769487974144350	-1
7569	5030112734993460499	-1
7571	7785268844941949378	-1
7573	8795009292435461893	-1
7574	11751643651790864101	-1
7575	2999466137279454053	-1
7577	9476034168589463697	-1
7581	9325166742712690742	-1
7583	90971360358717296	-1
7584	18302806150199023525	-1
7587	6019319033770292651	-1
7588	3552140068238134026	-1
7590	49965758201867501	-1
7592	2549586842311624928	-1
7593	10252909327659041457	-1
7594	13641873665165776976	-1
7595	1813160304909013527	-1
7596	4363084423036173016	-1
7597	12790899331968110013	-1
7598	12974484306587385045	-1
7599	525098315509896691	-1
7600	7752466238908452103	-1
7602	8295549076677527384	-1
7603	7423104522776497410	-1
7604	15232597440724621344	-1
7605	10573370752624143808	-1
7607	822348470873911835	-1
7608	1858196249255642115	-1
7612	15363982777827586944	-1
7613	13188355888867213746	-1
7614	17232639999594175176	-1
7615	12799907658090386640	-1
7616	16003816221724051387	-1
7617	3772052629910080950	-1
7618	773110573776411034	-1
7619	14667533175097951033	-1
7621	2402057900656677205	-1
7622	2328187922964648476	-1
7623	1828333471227184340	-1
7624	11374916836945416680	-1
7625	11556717018320446858	-1
7626	11547786388733626317	-1
7627	4891123418087217794	-1
7628	10100081922061513972	-1
7629	1134169770478043155	-1
7630	3422571420929816933	-1
7631	11462423729899159659	-1
7633	10248039911726404511	-1
7634	10734545852236767291	-1
7635	3454721748178122715	-1
7636	415478405318711194	-1
7637	6469954899166116809	-1
7638	15853885467115031170	-1
7639	1294641522156319480	-1
7640	5603867490088400365	-1
7641	11302339544427701217	-1
7642	1845277949822353431	-1
7643	514242157095810418	-1
7644	9769492735934635965	-1
7647	2712639828418410543	-1
7649	8544599954541088019	-1
7650	2088668857669435715	-1
7651	1664124113241771517	-1
7653	16724790080680405138	-1
7655	3746343051577573284	-1
7657	7768202556712519812	-1
7658	8779094067929393615	-1
7659	11090433914672351606	-1
7662	14052571969464838827	-1
7663	2449245598244879189	-1
7666	3254731269716261709	-1
7667	982736650626902229	-1
7668	11306957185537079445	-1
7669	144978868527040227	-1
7671	1585721009344590895	-1
7672	942900674510226309	-1
7673	67136422268559401	-1
7674	849263631822926356	-1
7676	856643417036040653	-1
7677	6329395841143073458	-1
7678	2410623939168591559	-1
7679	11460989476289200571	-1
7681	1755508381514057154	-1
7682	834047485980448388	-1
7683	16366623420113949444	-1
7684	8615446894043925824	-1
7685	11146275998548112217	-1
7686	6583628670747387732	-1
7689	495785906237171953	-1
7690	6621801386286955683	-1
7691	16412567893221192293	-1
7692	11605256564767548617	-1
7695	14112883573842463363	-1
7696	4146265953570994643	-1
7698	1008423339860720629	-1
7700	17982676229395333601	-1
7701	550396659022218931	-1
7702	7658972038286936080	-1
7706	1526455591867477364	-1
7708	9013668397122662256	-1
7709	83209391475357542	-1
7710	18168330800508119588	-1
7711	3294153946917271907	-1
7713	2468686911827057091	-1
7714	12340888516188443030	-1
7716	10947723836120972272	-1
7719	9587811696356537216	-1
7722	14758950405915823900	-1
7725	7404991782473830546	-1
7726	410188223007472059	-1
7727	10096713952671343291	-1
7728	6473040246012032986	-1
7731	16224870460488289866	-1
7732	10170495350201627542	-1
7733	6601327663005169814	-1
7734	2622426838781940279	-1
7735	12897152526977248246	-1
7736	12932806261696422313	-1
7737	4945980260646345543	-1
7738	7269412537147877853	-1
7739	15248126523508723845	-1
7740	3861057420505579837	-1
7741	10946863191930741621	-1
7742	3282988423016305304	-1
7743	3719513714288645961	-1
7745	9868283018400462094	-1
7746	12950075862724941801	-1
7747	16226103596764646256	-1
7748	9941063540047551357	-1
7749	13458824973964975434	-1
7751	4175323809537429131	-1
7752	13565200137840302749	-1
7754	6459393493344373505	-1
7759	11655847536597331543	-1
7760	5692807517062552217	-1
7762	5732034166029505573	-1
7763	7778104360971552932	-1
7764	1105896143486988623	-1
7766	18286098356619722231	-1
7772	10266218555900505726	-1
7773	1429217696870889006	-1
7775	409820323704011980	-1
7776	1412226999854455207	-1
7777	1147764290405021013	-1
7778	11082128115850644268	-1
7779	17657056219645135149	-1
7780	10802876035936504210	-1
7781	9652055773764735164	-1
7783	472669750713660887	-1
7785	3026274534588736168	-1
7786	5656702580234496605	-1
7787	12735011929891830067	-1
7790	2883536946085482356	-1
7791	6974706738475409895	-1
7793	5936501476929748429	-1
7794	5966955722911250625	-1
7795	3650355170114806087	-1
7796	1984304723309401795	-1
7797	5712021536040792430	-1
7798	10561710385926243801	-1
7799	4130897350672356304	-1
7800	17977129321303433178	-1
7803	10792767771560909033	-1
7806	12026772879582734718	-1
7807	3190077724127296081	-1
7808	7266678910086731439	-1
7809	15503247496109418951	-1
7810	14924356062471883053	-1
7811	1868743744805779632	-1
7812	2693941113594249005	-1
7815	2363611296929782802	-1
7816	98783845093738864	-1
7817	15371216508357656425	-1
7818	4838248130408787224	-1
7819	2451372076089498510	-1
7820	15225455753162316642	-1
7821	4532382568241280673	-1
7822	12359614584376854101	-1
7826	8492917252942107107	-1
7828	651312323747806996	-1
7829	2549129281045784853	-1
7830	13781290394355650663	-1
7831	2992260556820907013	-1
7832	15991203141076657558	-1
7833	1587240368928725917	-1
7835	11196252965061248181	-1
7836	4324706349011034041	-1
7837	11319397272840336869	-1
7838	5691990631617116846	-1
7839	1265711511714975635	-1
7840	10642097119887020541	-1
7843	16280930341066935027	-1
7844	9904746802268681240	-1
7848	9556567682077505043	-1
7850	9118501348101970244	-1
7851	17083547729798417544	-1
7852	2144385217185364320	-1
7854	7180588485897882560	-1
7855	4827085449465694717	-1
7856	4811218611214374349	-1
7858	10189779823239167636	-1
7859	18132347781395287507	-1
7861	2685991094112363425	-1
7863	10347471809722247601	-1
7864	5986818335902177478	-1
7868	6275551927399751654	-1
7869	14810966502752041916	-1
7870	10573805069200565004	-1
7872	3749190077533625367	-1
7874	7064041415962959413	-1
7876	7430841511354891557	-1
7880	12384212531695138213	-1
7881	8373537967575962498	-1
7883	8768692801848776987	-1
7884	249866297718095537	-1
7885	15131838149132592251	-1
7887	10062571902641059319	-1
7889	837084332787708917	-1
7890	5159617968474468802	-1
7891	423829659380741845	-1
7893	232543025877236378	-1
7894	11792877739791997073	-1
7895	4085750356201821274	-1
7898	7495650734026356335	-1
7899	2038594099786473475	-1
7900	12820120745750182823	-1
7901	6776254661388953797	-1
7902	3789047267637955123	-1
7903	3647270025752234962	-1
7907	3458878525517040662	-1
7909	11898981662664643475	-1
7910	3412310802030182020	-1
7911	13952750371985367012	-1
7913	10740942374052800489	-1
7915	1471614526898969741	-1
7919	16540451245894325015	-1
7921	10970253587282704152	-1
7924	1895252094527672599	-1
7925	2924146291308811414	-1
7926	11021073517693166848	-1
7929	10788683188678499896	-1
7930	848501984497647639	-1
7931	4441599508355602065	-1
7932	10935446655226728225	-1
7934	7866228540382720825	-1
7935	10172106253487750878	-1
7936	14383885120375177779	-1
7937	8900145806154610198	-1
7938	9351919014008169063	-1
7939	2718832818979707046	-1
7940	8337904655508649949	-1
7941	2715157097531040658	-1
7942	3136676344251325895	-1
7943	6453700326321077947	-1
7944	4017038948929935856	-1
7947	10869068242246989196	-1
7952	5150649944888347465	-1
7953	391568191095707685	-1
7954	666598475248131339	-1
7955	556993397195814347	-1
7956	7476256313359734657	-1
7957	952908982655384679	-1
7958	6931782989190927442	-1
7959	3064726301400930518	-1
7960	1520936435684043798	-1
7962	7981689627576306407	-1
7963	10366352562607750271	-1
7964	1395181902674563880	-1
7966	3370679066402598421	-1
7967	17099099599717437463	-1
7968	10712677663005231124	-1
7969	3010333515584359212	-1
7971	6176318704907556816	-1
7972	12239495106858113751	-1
7973	5175119209444562087	-1
7974	16088239829937044243	-1
7975	15821769910454475479	-1
7977	9898822724270459494	-1
7978	242534376784269539	-1
7979	4739245726361238930	-1
7980	7126362579766449120	-1
7981	16359509960824455984	-1
7982	14784945095335537382	-1
7983	14665578894489931648	-1
7984	11489014273613396316	-1
7985	3721246653355020213	-1
7987	2009088731489534137	-1
7988	3686602215743350900	-1
7989	4743693112998463115	-1
7990	14915987119082186117	-1
7991	11674812656780937859	-1
7992	3652844306252298592	-1
7993	2977080087614504583	-1
7995	6734131936525394872	-1
7996	9771528673489320294	-1
8000	16409136789743135273	-1
8001	979994188239137735	-1
8002	315149301134340532	-1
8003	5213173503128516766	-1
8005	9640150252214437907	-1
8006	6001466630835314163	-1
8007	14060558977588379312	-1
8009	1684910872701704942	-1
8010	13862280054910682847	-1
8012	17856907495995346433	-1
8013	1231761600325897267	-1
8014	1114279398733196325	-1
8015	3679426273788312913	-1
8016	1661101254726564106	-1
8017	4929065733996921020	-1
8019	9621107976422341162	-1
8020	5685132810994056605	-1
8021	11592100178181051734	-1
8023	315882853993574487	-1
8025	4130605996251205023	-1
8026	14783443599827239546	-1
8028	847440410277214160	-1
8029	1116597895771019346	-1
8030	7910492217708483599	-1
8031	1391663750959059931	-1
8033	4158655879012817513	-1
8034	11789824075936749320	-1
8035	6939624408457374339	-1
8038	3732053680327242518	-1
8040	11513629273787477575	-1
8041	16237878638207910005	-1
8042	4739768894514759454	-1
8043	531494386910131139	-1
8044	7871643383878491573	-1
8045	16556464357143254700	-1
8046	10066646338462739118	-1
8047	1972896055757962693	-1
8049	13485589501250418407	-1
8050	278217821281132514	-1
8051	6143379613760080239	-1
8053	8786994066175535701	-1
8057	17107966401782086227	-1
8058	97222985037405775	-1
8059	12762816658688725801	-1
8060	1890979755614434483	-1
8062	8611150635277676993	-1
8063	16316701534223383492	-1
8065	10507918242643326873	-1
8066	14530427892927715266	-1
8067	18077596722704286045	-1
8071	10009490562478305341	-1
8072	8327363743746881796	-1
8073	9622976183432805572	-1
8074	13795069945202916854	-1
8078	3074868817913626139	-1
8079	11335021621332467155	-1
8081	5413329107351130266	-1
8082	4611302973089493662	-1
8084	15505082691171035942	-1
8085	3641464788690510068	-1
8086	8593968395077064086	-1
8089	1840168992730540773	-1
8090	1269661333824831450	-1
8092	2990665726882749717	-1
8093	2313770517739864738	-1
8095	5155144296162039961	-1
8097	3664629548259713941	-1
8098	6625147055887988319	-1
8099	9504483542319079124	-1
8100	10618356946768452067	-1
8101	12636694577007789757	-1
8102	14068581720224575634	-1
8104	2681916030276179883	-1
8106	258022954296485955	-1
8107	3916963803085303539	-1
8108	4595646932254849801	-1
8110	9491272224795925442	-1
8114	9495058290460969758	-1
8115	11666121185815122566	-1
8117	18287128774924313843	-1
8118	13074637129802129794	-1
8121	2861397176530703058	-1
8122	2976603300085827985	-1
8127	4993636355971581069	-1
8128	4451394928718223625	-1
8129	4655186715049935253	-1
8130	6312472716434660227	-1
8131	8602689811227641595	-1
8133	15529858017760569955	-1
8134	1124640720268340275	-1
8135	13962876534341770782	-1
8136	4801271255618346793	-1
8138	1607741743917961783	-1
8139	4584354784298341333	-1
8140	11009014588647158026	-1
8145	1236623033975333114	-1
8146	4698151359357022321	-1
8147	6076636584887706409	-1
8148	2578393361450273746	-1
8151	17784406302601657595	-1
8152	3714873141494105362	-1
8155	14070924861227041250	-1
8156	5823976215498823591	-1
8159	1677703311966241242	-1
8160	10235725257352057131	-1
8161	9445442405468790706	-1
8163	7488119259493074397	-1
8164	9333057434827661328	-1
8165	61361124159213071	-1
8167	7601505510097851871	-1
8169	2878282568051184285	-1
8170	764114190952554379	-1
8172	11185164339985035447	-1
8173	9349443933752114452	-1
8174	2751832093027329283	-1
8175	3437529185219632989	-1
8178	5915587114847174962	-1
8179	16510840879035960643	-1
8182	9720796465113152358	-1
8186	11953234704779245734	-1
8189	12046631046976124628	-1
8190	13161077393336009355	-1
8191	3224276802119938570	-1
8193	1658928484056302078	-1
8196	5897391916764889227	-1
8197	2056362734617284475	-1
8199	3579850423612515258	-1
8201	13496281542388824253	-1
8202	14427026624499429459	-1
8203	2275086935720364419	-1
8204	10212957407310454500	-1
8205	10047305119004929903	-1
8209	4422859776113871950	-1
8210	2468723523098771640	-1
8211	848928029645697910	-1
8212	17675800172561167322	-1
8214	13463664482001620781	-1
8217	7189119113375965552	-1
8218	5009200912497016703	-1
8219	173902447852665105	-1
8220	4150414000398653322	-1
8221	12820762755337097692	-1
8222	561889624321883086	-1
8223	15677508737107312851	-1
8224	9895743902725478727	-1
8225	17806287235124953847	-1
8227	1663638654754293847	-1
8228	5560311730611986976	-1
8229	8306944320348727470	-1
8230	12806511838347651285	-1
8232	2147437142341365823	-1
8233	1937734073140648421	-1
8234	7341397909268107287	-1
8235	2318286494048563835	-1
8237	1893384169237251621	-1
8238	4744536642471684566	-1
8242	5101699832621611329	-1
8244	5247260585247014966	-1
8245	6934120014358238508	-1
8246	12072217674758533844	-1
8248	15566768377400396294	-1
8249	1182550008718431154	-1
8251	13662131001708438905	-1
8252	3835407314341706919	-1
8253	10982080051040513895	-1
8254	12671280565413915846	-1
8255	18383696021329867132	-1
8256	2943938571846637520	-1
8257	6855097083531645190	-1
8258	13245003644882460933	-1
8259	12455164164770935457	-1
8261	1522188909081883016	-1
8262	4007548071463171272	-1
8265	5290651064868009991	-1
8267	13827428456077903259	-1
8269	859460817168502677	-1
8270	5482849804264166916	-1
8271	11657787530869149860	-1
8272	8434040725166625649	-1
8273	3142799894465218146	-1
8274	5735663241768372705	-1
8275	12379064289625444143	-1
8278	7643088002198647866	-1
8279	3299315205721070129	-1
8282	5641276968309398911	-1
8284	17530550122165693336	-1
8285	9317664879025848436	-1
8286	545004156930862708	-1
8287	12699847169489484471	-1
8290	12972050085629213806	-1
8292	4231687857765209945	-1
8293	14218261845558835607	-1
8294	11352662635253866640	-1
8296	1096534799890725469	-1
8297	2152082572995887860	-1
8298	6459821571093398420	-1
8299	7126318209052743585	-1
8300	7189767644086008929	-1
8301	2454991683714134682	-1
8302	2962245802881427556	-1
8303	998743357534007864	-1
8306	16277313875837851375	-1
8307	800435570539932071	-1
8308	3114362158323923845	-1
8309	14634848099736441425	-1
8310	6589278431161913663	-1
8311	10396101410580460875	-1
8312	10490459053507221298	-1
8313	417627317984337882	-1
8314	10397455340192753570	-1
8316	810376295792013546	-1
8317	3354757974159415780	-1
8318	13779803603524442400	-1
8319	5698406803077901341	-1
8320	12496707964405341030	-1
8321	15893458957500845378	-1
8322	3955596525172969038	-1
8323	8426606888496994610	-1
8324	6843134656537084829	-1
8325	2415202462924640799	-1
8326	4234545575511036068	-1
8327	1435398817359432854	-1
8328	5370429778976065740	-1
8329	16302736958337632905	-1
8330	6326412891488369615	-1
8331	4946635257698376656	-1
8332	1120245766948895318	-1
8334	10655012644250829864	-1
8335	8865029529390725915	-1
8336	6452233906259980890	-1
8337	12056662765423461049	-1
8339	5327928349350000134	-1
8341	15250223745480888188	-1
8342	12094754214126106479	-1
8344	179082825580014913	-1
8345	15814884341917272421	-1
8347	1436379793727568266	-1
8348	6334030889683159861	-1
8349	13264492846734273149	-1
8350	1976346532673828851	-1
8351	1357557729810299073	-1
8353	11915666927401932244	-1
8354	4416811453849372256	-1
8355	10647535013782404547	-1
8356	3922919763895495699	-1
8357	1724450677931295874	-1
8358	11937591471754180899	-1
8360	14236923156894788369	-1
8361	9700904599796923030	-1
8364	3836768824781626764	-1
8365	12169501430899835462	-1
8367	3383260373388328398	-1
8368	7619152474566685596	-1
8369	11676951268721471622	-1
8371	1694484485985777019	-1
8372	11292078024041492520	-1
8373	3393844787291132301	-1
8374	3542958190434526424	-1
8375	5051610278705871196	-1
8378	4280003965741733877	-1
8379	2597215310276755286	-1
8382	2317296828612925166	-1
8383	13605071790689657196	-1
8384	1832837508986952304	-1
8389	11352016967649211666	-1
8390	2148367494593949881	-1
8393	13964659555046281603	-1
8397	1379832911486866870	-1
8399	14537790631519294366	-1
8400	126351023121038227	-1
8403	11788662616793880371	-1
8406	16219964993510971615	-1
8407	12965841008338389921	-1
8409	5981708216466163992	-1
8410	2730451019169684498	-1
8411	2687899563981601743	-1
8413	857234413318749795	-1
8414	3623383371063534943	-1
8415	11508596264887930481	-1
8417	2539444875770563004	-1
8418	5120250299626106364	-1
8419	9196482903666243682	-1
8420	10073968211358756565	-1
8422	12770985014545666862	-1
8424	17498080353830155678	-1
8425	12488231637474877466	-1
8426	7635021306835419840	-1
8428	1839350723170974871	-1
8430	5313276283368412427	-1
8431	12532411191296037679	-1
8432	12433490359323756645	-1
8433	4787899162887839563	-1
8436	1364731849322884928	-1
8437	6391495244133539087	-1
8439	3888721040055680614	-1
8441	1846669193330338322	-1
8444	7511133926659432865	-1
8447	8296518842145626602	-1
8448	5985169755181739709	-1
8449	8724765141822453506	-1
8450	3737282045345570617	-1
8452	10729311225355485645	-1
8453	10340848221698011137	-1
8455	11943824500448860804	-1
8456	2043010811707129720	-1
8458	11457690175591583877	-1
8459	688480931129790740	-1
8460	17394398432992665223	-1
8464	1283013160419574851	-1
8466	9786822147462497251	-1
8467	15222588380652819156	-1
8468	4295775965046972745	-1
8469	9103325092873337702	-1
8473	1409530600353183605	-1
8475	3530016624920616664	-1
8477	9078746301703518724	-1
8479	7316712127214459275	-1
8480	3504134568349890816	-1
8483	8377036962724231806	-1
8484	12120145184073318382	-1
8485	3019393684224695399	-1
8486	2073853280565470272	-1
8487	10549984718834461890	-1
8488	12815618143640639094	-1
8490	14636370093825867525	-1
8491	2092264454498333218	-1
8496	5893514757560311663	-1
8497	2148954436293929348	-1
8498	10410795977575110926	-1
8499	1136622698206038738	-1
8502	13997478627277541196	-1
8504	5890763907840510290	-1
8505	320462213815423250	-1
8506	15945741899659893461	-1
8507	17266929560143672177	-1
8508	1467068265866932431	-1
8509	2693336303712094487	-1
8512	1872041428593110454	-1
8513	5643491258051076050	-1
8514	13818336578607777761	-1
8515	2991516422426398620	-1
8517	3006654876214384196	-1
8519	5882153481068722463	-1
8522	6752117064238764013	-1
8523	10549441009364880017	-1
8525	650807143983384311	-1
8527	13362734157188581179	-1
8529	3876525991118335602	-1
8530	5391290092700334943	-1
8531	1719097866501083113	-1
8532	1432340127520212022	-1
8533	7169909856982171188	-1
8534	2001333875509073863	-1
8536	16806753787398315722	-1
8537	1146764039548533268	-1
8540	7728004734175217489	-1
8541	1292386337782207680	-1
8542	2716439823600614437	-1
8543	9364997256257977623	-1
8544	91024886436021707	-1
8546	16306952957598205043	-1
8547	8996431800309391118	-1
8548	9196499922827216098	-1
8549	828726224564006759	-1
8550	5411291743084609674	-1
8551	6749042940101599510	-1
8552	2382996740332599732	-1
8553	10770627470913454170	-1
8554	668150575529463956	-1
8555	12903475293576614165	-1
8557	12157934146502775855	-1
8560	1664278586217760986	-1
8561	358385175644872357	-1
8562	9697995156831425906	-1
8563	1824066579368524633	-1
8564	2670998116324078018	-1
8566	13211798367437894637	-1
8567	3601952842852567182	-1
8568	327784358221842522	-1
8569	2936541160575010772	-1
8571	11575281230089617572	-1
8576	14818475092068603756	-1
8577	4894771650878117542	-1
8578	7022299352135212770	-1
8579	7128267740479806213	-1
8580	8318325521732482178	-1
8581	5090470621835757575	-1
8582	3438619981600525717	-1
8583	1551148032914195219	-1
8586	10071582036229894687	-1
8587	2385684084430338341	-1
8589	4206408827212229551	-1
8591	15803466589380842596	-1
8592	13313761325043745271	-1
8593	9445500503038888348	-1
8594	1797989127700260098	-1
8598	14781020137386809388	-1
8599	4384495057110998670	-1
8602	12509805655625407834	-1
8603	2111227543676039254	-1
8604	2725809929637756596	-1
8605	14397686613767727139	-1
8606	7702948284801531622	-1
8607	2585690046758949852	-1
8608	12224013730048682305	-1
8609	1839341899648130784	-1
8610	1466782897202378008	-1
8611	5439048513284252649	-1
8612	14173163998577902567	-1
8614	17424297700205710142	-1
8617	16671422403624603204	-1
8618	10294010018586482289	-1
8619	9600877304347484629	-1
8620	12998935777692275938	-1
8621	681163926964621895	-1
8622	16769951234081461957	-1
8625	507426380907852225	-1
8626	17877034008507457142	-1
8628	8821005377835766261	-1
8629	10229840370481668898	-1
8630	7358795505828560591	-1
8631	219128921698013523	-1
8632	16235659675671878977	-1
8634	5762056149409115461	-1
8636	7404451678587302676	-1
8637	223952533108889902	-1
8639	1204898331899605712	-1
8640	16975956150853354053	-1
8641	5427327792620088532	-1
8643	4304719319414660954	-1
8644	11932908353444348008	-1
8645	8862443903457803782	-1
8646	853844012371459647	-1
8647	11135098795996288700	-1
8648	1442049975173567138	-1
8650	13944864732213120353	-1
8653	12433673895497459312	-1
8654	11045745948758032670	-1
8655	3928056559004070782	-1
8656	2435705811200611151	-1
8658	4915361264940519677	-1
8659	16979892016021193349	-1
8660	1231420487069180430	-1
8661	1982139057353770513	-1
8663	16226512450727084930	-1
8664	563297007655203444	-1
8665	3147060390814183016	-1
8666	9942769037814327014	-1
8667	7182102147321871839	-1
8668	16705489690809119640	-1
8669	2694847765931433209	-1
8671	3736500939622520768	-1
8672	1961764319675791830	-1
8675	10072587179306618431	-1
8677	2150929014583644669	-1
8678	85691177376782235	-1
8679	12376933987378991121	-1
8680	13416703629105164074	-1
8683	16280770171685976343	-1
8684	658518157876834071	-1
8685	12384380296363295134	-1
8687	182357000725417685	-1
8688	32316325311864820	-1
8689	2822290417566022107	-1
8692	13945817757970710085	-1
8695	16537961810394858168	-1
8696	7616910929756753863	-1
8697	15937315149790771810	-1
8698	11616390507337117095	-1
8699	3808366883176453724	-1
8702	11018268397561198758	-1
8703	10936413524396150611	-1
8704	12372409886703210901	-1
8705	12641282321651276683	-1
8706	12064905472320251789	-1
8707	4999718702017035207	-1
8708	14912401571949590871	-1
8709	10420399836356111705	-1
8710	8707783019134351327	-1
8711	13251985639957088606	-1
8712	2515270889911793074	-1
8713	13498325679541968258	-1
8714	12311565881120109860	-1
8715	10656198287826893442	-1
8716	1388344085297864350	-1
8717	1246260055584577509	-1
8718	566225089362279302	-1
8719	9885888680722989239	-1
8721	9676993728294186786	-1
8722	6301241202154703837	-1
8723	9786802697722905811	-1
8724	942285804551617843	-1
8725	4861536877763340380	-1
8726	9232605814801465914	-1
8728	14489163543890902674	-1
8729	537914787928385399	-1
8730	290120231657735363	-1
8731	6014719354086099267	-1
8734	1863972224749871496	-1
8735	3407432588968113747	-1
8736	11882266901174115394	-1
8739	3150500182354597375	-1
8740	10144985894500961728	-1
8742	10270870040378271236	-1
8743	9004915640862994840	-1
8744	17279570632787830065	-1
8745	14436533653186886669	-1
8747	14368699714146808282	-1
8748	15689866975371146286	-1
8749	11284128649893172617	-1
8750	11714395584756335007	-1
8755	3220832262168374098	-1
8756	14375843358706815707	-1
8757	10059257545210771611	-1
8758	12868125773373690900	-1
8761	4890584576941292358	-1
8764	13481661419808629406	-1
8765	156143681446925296	-1
8766	5471911730379660739	-1
8767	14100627370335303511	-1
8770	3154040269845054256	-1
8772	4448826235404489388	-1
8773	552721543955615923	-1
8778	5171525471742840356	-1
8779	6206807288264055553	-1
8780	9652218580200362896	-1
8782	10945333511587109874	-1
8785	10899412997480711521	-1
8786	1296353458591224050	-1
8787	16669571292249744862	-1
8789	10902324765486807606	-1
8790	2721414021500738388	-1
8792	12654974798231555928	-1
8794	2150447648520069089	-1
8795	7625686859869096606	-1
8796	11746410025749963605	-1
8797	12186216955912294556	-1
8798	7336193072807196949	-1
8800	724417431188830028	-1
8801	8279869810650245069	-1
8802	10055858059002860528	-1
8803	10088746957462091655	-1
8808	12508954415287682454	-1
8810	5594429324214670302	-1
8811	9077305883523619710	-1
8812	5717856197461076231	-1
8814	2939425050630082369	-1
8815	633527783695685207	-1
8818	3135891489772543661	-1
8819	9284435116963924937	-1
8820	698699793542031362	-1
8822	2110180076238506289	-1
8823	13204890305812609978	-1
8825	13064637706443987351	-1
8828	1270282541974010582	-1
8829	6330844737807747779	-1
8831	9940060612311983901	-1
8832	12722694528052784801	-1
8833	110806214787163445	-1
8835	4701045058934455155	-1
8837	9333700447241708062	-1
8838	483288800512595305	-1
8839	2345571262552255861	-1
8841	8455876161918847831	-1
8842	12231362800972244018	-1
8844	5904818631613223076	-1
8845	18088101952876147227	-1
8846	11180096960529044428	-1
8847	194650339535762335	-1
8848	13899278313197049766	-1
8849	1190071029448805149	-1
8850	4146860446603004145	-1
8851	5762056527384837260	-1
8852	17541027867059203403	-1
8854	14075053268817214931	-1
8855	2982668017310955284	-1
8857	4309930181235413146	-1
8858	2633036660767840781	-1
8860	13171248638255842211	-1
8861	272249969464680323	-1
8863	13530874096440214526	-1
8866	16658955635753207744	-1
8867	11829150250579829715	-1
8868	13938233851293135046	-1
8869	13497496776798695463	-1
8871	403971252149139140	-1
8872	9320766200893535109	-1
8874	718090548846580514	-1
8875	9417252922668913448	-1
8876	7188405707328733135	-1
8877	16535436271531489566	-1
8878	12738725041652217993	-1
8879	2094889157433172358	-1
8880	1648570440544190370	-1
8882	15973585574789906134	-1
8883	11643128428699205628	-1
8884	7407311705688611025	-1
8890	14071689419772743511	-1
8891	9605449869896250754	-1
8892	837304028960428480	-1
8894	805237339834550250	-1
8895	12232345558683291549	-1
8896	13800845000780388077	-1
8897	1357167655036426131	-1
8898	3583942555273282953	-1
8901	3015139619946400796	-1
8902	13794284435059610359	-1
8903	9788161174241588693	-1
8904	9644432319223174547	-1
8905	2417527717556424076	-1
8906	14389459779215694669	-1
8907	11901013028778022546	-1
8908	10224091785662644722	-1
8909	15222251277320554581	-1
8911	2303055218730130422	-1
8915	7760106931751520045	-1
8916	8138411940808759108	-1
8918	8918904667956867969	-1
8919	6759840277001030964	-1
8920	17518579206694375157	-1
8922	7749270654653301219	-1
8925	6849519300152946703	-1
8927	17410629803692921772	-1
8928	2147990274321568962	-1
8929	2037124045477478747	-1
8930	3373820515278419833	-1
8931	5551355083707767753	-1
8932	3027309035992288357	-1
8933	15372790411542712763	-1
8934	6931085672455653125	-1
8936	10471469855544386922	-1
8938	8150372572093753969	-1
8941	5470042542045538002	-1
8942	10597252366440078067	-1
8943	5471851981616669121	-1
8944	13217262920090391813	-1
8946	11909861612101653744	-1
8947	2940122125644276482	-1
8948	2734225049518618915	-1
8950	1570246530106964028	-1
8951	15378087356996890007	-1
8954	74514586221010336	-1
8956	9152748638941686194	-1
8957	1139391493864763644	-1
8959	6445672547138712321	-1
8960	5301443432889083077	-1
8963	7120018654885588693	-1
8964	12790679426068885831	-1
8965	5843981872083724467	-1
8966	9588944134983063900	-1
8968	12019424927404300506	-1
8970	1999021439497133563	-1
8971	4698066815052714737	-1
8972	12618362515491896569	-1
8976	13199360485599246547	-1
8977	11115213715345722197	-1
8978	11782502584205973692	-1
8979	6824824972008851552	-1
8981	14682266780333515222	-1
8984	16092135287586867681	-1
8985	1697499677136044935	-1
8987	8831001182336538540	-1
8989	13627373916945724824	-1
8990	3426380309113028464	-1
8991	144763727679834591	-1
8992	14111292470665710147	-1
8993	6550571122930291694	-1
8994	4158971943924256431	-1
8995	2902978439154244111	-1
8996	3105892156775978613	-1
8998	1858626411840828694	-1
8999	133541094043011072	-1
9000	1341962676633418597	-1
9001	1414753193411802761	-1
9004	15366815505259516697	-1
9005	10952449635819523333	-1
9006	6717096080611007842	-1
9007	7944208876730780723	-1
9008	18161393163539462871	-1
9009	16272661685911167246	-1
9010	2858707909783889422	-1
9011	9336086904327933761	-1
9012	968187225672902870	-1
9014	3448810450251181274	-1
9015	1931383449323449596	-1
9016	7750676903905359038	-1
9020	6739276056491092135	-1
9023	11191764558078982866	-1
9024	4884010852341693121	-1
9026	3884014458795168387	-1
9027	12825525650822157876	-1
9028	2529603771175020990	-1
9029	8772980739232775936	-1
9030	6452921397453191119	-1
9033	8497907403114624475	-1
9036	3403973265771730453	-1
9037	14385635494509812150	-1
9038	11643255004410119566	-1
9039	12817436456781217223	-1
9042	1508676974178309231	-1
9044	2653784445902461789	-1
9045	3975822115707859793	-1
9046	3427137669651813885	-1
9047	12403978435381791438	-1
9048	2179194908373692859	-1
9050	5298801084625370034	-1
9051	3312870112402126981	-1
